there are many tense scenes in trapped 	positive
is dark , brooding and slow , and takes its central idea way too seriously 	negative
big excuse 	negative
the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children . 	negative
that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails 	positive
a glorious dose of humankind 's liberating ability 	positive
a fine job 	positive
in its observation of just how much more grueling and time-consuming the illusion of work is than actual work 	positive
awry 	negative
takes a look at 5 alternative housing options 	negative
it 's just merely very bad . 	negative
glass 's dirgelike score 	positive
much better documentary 	positive
done in mostly by a weak script that ca n't support the epic treatment 	negative
, madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game . 	positive
freshly painted rembrandt 	positive
fails because it demands that you suffer the dreadfulness of war from both sides 	negative
begun to split up so that it can do even more damage 	negative
with purpose and finesse 	positive
a better movie experience 	positive
, abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival 	positive
comedy that is warm , inviting , and surprising 	positive
scenes so true and heartbreaking 	positive
watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals . 	positive
say something about its subjects 	positive
victim ... and an ebullient affection for industrial-model meat freezers 	negative
is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . ' 	positive
piece , a model of menacing atmosphere . 	positive
enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers . 	positive
the film 's mid-to-low budget 	negative
do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people 	negative
the most good-hearted yet sensual entertainment 	positive
is way too indulgent . 	negative
wonderful but sometimes confusing flashback 	positive
and mordantly humorous 	positive
crisper and punchier 	positive
can make people act weird 	negative
been done before but never so vividly or with so much passion 	positive
be much funnier than anything in the film 	negative
it 's more enjoyable than i expected , though , and that 's because the laughs come from fairly basic comedic constructs 	positive
after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be 	negative
's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one 	positive
the vital comic ingredient of the hilarious writer-director himself 	positive
... and excellent use of music by india 's popular gulzar and jagjit singh 	positive
a grating , emaciated flick 	negative
everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill . 	positive
some body smacks of exhibitionism more than it does cathartic truth telling . 	negative
even non-techies can enjoy 	positive
a delightful romantic comedy with plenty of bite . 	positive
highest power 	positive
it 's coherent , well shot , and tartly acted , 	positive
in an intriguing bit of storytelling 	positive
fascinating you wo n't be able to look away for a second 	positive
do n't say you were n't warned . 	negative
is more fascinating -- being real -- than anything seen on jerry springer 	positive
costner 's warm-milk persona is just as ill-fitting as shadyac 's perfunctory directing chops 	negative
unexpectedly moving 	positive
most genuinely sweet 	positive
never found its audience , probably because it 's extremely hard to relate to any of the characters . 	negative
the sum of all fears pretends to be a serious exploration of nuclear terrorism , but 	negative
rendered with such clarity 	positive
acting , but ultimately a movie with no reason for being . 	negative
in the immediate aftermath of the terrorist attacks 	positive
